image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
191,-0.593719,-0.100133,0.122715,3.112085,2.620127,129.906261,-0.195139,0.643337,-0.202426,-1.646058,0.081109,0.827594,-1.285129
192,-0.593765,-0.099931,0.12271,3.117988,2.603218,130.013003,-0.195127,0.643337,-0.202126,-1.645986,0.081097,0.82757,-1.282995
193,-0.593801,-0.09977,0.12269,3.115929,2.592448,130.052151,-0.195127,0.643337,-0.201862,-1.645974,0.081097,0.827582,-1.282097
194,-0.593884,-0.09964,0.122684,3.113518,2.583823,130.039206,-0.195127,0.643349,-0.201611,-1.645914,0.081109,0.827594,-1.282121
195,-0.594028,-0.09949,0.122709,3.117479,2.570338,130.023437,-0.195151,0.643325,-0.201263,-1.645794,0.081097,0.827558,-1.282121
196,-0.594174,-0.099248,0.122692,3.113938,2.555314,130.001364,-0.195127,0.643349,-0.20082,-1.645698,0.081109,0.827558,-1.282121
197,-0.594309,-0.098964,0.122659,3.10705,2.538896,129.975646,-0.195127,0.643349,-0.200281,-1.645662,0.081097,0.827558,-1.282121
198,-0.59442,-0.098685,0.122615,3.097688,2.52317,129.952471,-0.195139,0.643349,-0.199753,-1.645662,0.081097,0.82757,-1.282109
199,-0.594517,-0.098419,0.122536,3.087382,2.510252,129.928675,-0.195127,0.643409,-0.199274,-1.645674,0.081097,0.827546,-1.282121
200,-0.594607,-0.098176,0.1225,3.078989,2.497566,129.909293,-0.195115,0.643409,-0.198842,-1.645674,0.081097,0.82757,-1.282097
201,-0.59479,-0.097909,0.122497,3.076809,2.477996,129.884209,-0.195139,0.643409,-0.198291,-1.645554,0.081109,0.827558,-1.282109
202,-0.59502,-0.097565,0.122488,3.073633,2.455696,129.851002,-0.195127,0.643433,-0.19762,-1.645374,0.081097,0.82757,-1.282109
203,-0.595241,-0.097267,0.122501,3.073421,2.434159,129.822999,-0.195127,0.643433,-0.197021,-1.645195,0.081097,0.82757,-1.282097
204,-0.595439,-0.097048,0.122479,3.072746,2.41893,129.800187,-0.195115,0.643541,-0.196577,-1.644967,0.081109,0.82757,-1.282109
205,-0.595533,-0.096957,0.122407,3.068389,2.414429,129.789532,-0.195139,0.643709,-0.19635,-1.644823,0.081097,0.82757,-1.282109
206,-0.595553,-0.096892,0.122289,3.058338,2.416106,129.7838,-0.195127,0.643924,-0.196242,-1.644763,0.081097,0.827582,-1.282097
207,-0.595485,-0.096888,0.122063,3.039046,2.42697,129.782704,-0.195139,0.644284,-0.196242,-1.644787,0.081085,0.827582,-1.282109
208,-0.595436,-0.096872,0.121815,3.019886,2.437856,129.781047,-0.195127,0.644703,-0.196242,-1.644775,0.081085,0.827558,-1.282109
209,-0.595349,-0.096861,0.121497,2.991363,2.452904,129.780631,-0.195139,0.645231,-0.196242,-1.644775,0.081085,0.827594,-1.282109
210,-0.595277,-0.096842,0.121209,2.967771,2.465901,129.778668,-0.195139,0.645698,-0.19623,-1.644787,0.081073,0.827582,-1.282109
211,-0.595228,-0.096845,0.120991,2.950468,2.475486,129.780168,-0.195151,0.646069,-0.196242,-1.644775,0.081085,0.82757,-1.282097
212,-0.595232,-0.096844,0.120874,2.942338,2.481198,129.777474,-0.195139,0.646309,-0.196242,-1.644691,0.081073,0.827582,-1.282109
213,-0.595335,-0.096866,0.120921,2.95192,2.477741,129.775931,-0.195139,0.646345,-0.19623,-1.644488,0.081073,0.82757,-1.282109
214,-0.595426,-0.096929,0.120985,2.961789,2.474744,129.77832,-0.195187,0.646357,-0.196242,-1.644284,0.081073,0.827582,-1.282109
215,-0.595425,-0.096996,0.120969,2.961502,2.475736,129.784107,-0.195283,0.646405,-0.196254,-1.644248,0.081073,0.827582,-1.282109
216,-0.595401,-0.097037,0.120855,2.9525,2.480901,129.786991,-0.195355,0.646609,-0.196254,-1.644224,0.081073,0.827582,-1.282121
217,-0.595379,-0.097034,0.120708,2.941212,2.487375,129.78763,-0.195355,0.646872,-0.196254,-1.644188,0.081073,0.827582,-1.282097
218,-0.595418,-0.097058,0.120514,2.929771,2.495651,129.78572,-0.195367,0.647316,-0.196254,-1.643972,0.081073,0.827594,-1.282109
219,-0.595423,-0.097099,0.120217,2.911135,2.50953,129.786203,-0.195391,0.647927,-0.196278,-1.643769,0.081061,0.827582,-1.282097
220,-0.595438,-0.097181,0.119861,2.888442,2.526142,129.789445,-0.195475,0.648682,-0.196302,-1.643481,0.081049,0.827594,-1.282085
221,-0.595407,-0.09726,0.119441,2.859204,2.546774,129.792207,-0.195559,0.649509,-0.196338,-1.643253,0.081025,0.827606,-1.282085
222,-0.595402,-0.097394,0.119101,2.837508,2.566167,129.797089,-0.195679,0.65024,-0.19641,-1.642966,0.080977,0.827642,-1.282097
223,-0.595428,-0.097551,0.118923,2.824731,2.589858,129.797059,-0.195679,0.650803,-0.196613,-1.64251,0.080821,0.827894,-1.282109
224,-0.59556,-0.097798,0.118921,2.840675,2.604087,129.804244,-0.195667,0.651151,-0.196937,-1.641959,0.080714,0.827942,-1.282109
225,-0.595711,-0.098037,0.119065,2.865815,2.60515,129.818545,-0.195727,0.651199,-0.197201,-1.641516,0.080714,0.827954,-1.282097
226,-0.595793,-0.098212,0.119176,2.884936,2.608762,129.826438,-0.195727,0.651199,-0.19744,-1.64124,0.080678,0.827954,-1.282109
227,-0.595721,-0.098438,0.119185,2.892129,2.624168,129.83856,-0.195798,0.651235,-0.197728,-1.641192,0.080522,0.827954,-1.282097
228,-0.595587,-0.09869,0.119125,2.89646,2.652477,129.836701,-0.195954,0.651295,-0.197896,-1.641204,0.080018,0.827954,-1.282097
229,-0.595433,-0.098979,0.119032,2.89438,2.677108,129.854381,-0.196062,0.651474,-0.198279,-1.641216,0.079839,0.827966,-1.282085
230,-0.59535,-0.09922,0.119046,2.899564,2.689048,129.875431,-0.19611,0.651522,-0.198675,-1.641192,0.079863,0.827966,-1.282097
231,-0.59529,-0.099345,0.119117,2.898084,2.697076,129.887555,-0.19611,0.651474,-0.198926,-1.641132,0.079875,0.828169,-1.282097
232,-0.595201,-0.099446,0.119233,2.891413,2.703854,129.901394,-0.196086,0.651342,-0.199202,-1.641108,0.079947,0.828505,-1.282109
233,-0.595226,-0.099473,0.119454,2.89414,2.688623,129.922205,-0.196098,0.651055,-0.199346,-1.641072,0.080294,0.828733,-1.282109
234,-0.595447,-0.099583,0.119849,2.933476,2.665715,129.937416,-0.196098,0.650623,-0.199502,-1.640761,0.080522,0.828721,-1.282109
235,-0.595863,-0.099677,0.120498,2.993968,2.616814,129.963988,-0.196098,0.649928,-0.199645,-1.640233,0.081085,0.828709,-1.282109
236,-0.596316,-0.100055,0.121244,3.073379,2.582877,130.004434,-0.196086,0.649317,-0.200221,-1.639358,0.081528,0.828769,-1.282097
237,-0.596466,-0.10062,0.121769,3.12744,2.589914,130.045494,-0.196098,0.64897,-0.201107,-1.638663,0.081564,0.829044,-1.282097
238,-0.596252,-0.100905,0.121905,3.099758,2.620419,130.073475,-0.196086,0.648982,-0.201743,-1.6384,0.081552,0.829991,-1.282097
239,-0.595962,-0.101142,0.121761,3.063471,2.654145,130.098383,-0.196098,0.649281,-0.202282,-1.638424,0.081552,0.830518,-1.282109
240,-0.595743,-0.101383,0.121404,3.037254,2.687614,130.119788,-0.196098,0.649928,-0.202773,-1.638448,0.081552,0.83053,-1.282109
241,-0.595529,-0.101693,0.121027,3.0128,2.724373,130.146588,-0.196122,0.650659,-0.203349,-1.6384,0.081552,0.83053,-1.282097
242,-0.595291,-0.102002,0.120623,2.985513,2.761409,130.174144,-0.19617,0.651402,-0.203912,-1.638412,0.081564,0.830506,-1.282097
243,-0.595195,-0.10224,0.120498,2.977628,2.775407,130.195077,-0.19635,0.651666,-0.204163,-1.638376,0.081576,0.830518,-1.282109
244,-0.595223,-0.102476,0.120615,2.992394,2.772737,130.219062,-0.196518,0.651594,-0.204403,-1.638244,0.081696,0.830494,-1.282121
245,-0.595489,-0.102533,0.120961,2.998795,2.697375,130.317029,-0.196589,0.651414,-0.204883,-1.63804,0.083614,0.83053,-1.282085
246,-0.595897,-0.102352,0.121377,2.982746,2.555434,130.47659,-0.196601,0.651235,-0.20547,-1.637992,0.087233,0.83053,-1.282097
247,-0.596452,-0.101988,0.121849,2.934429,2.343981,130.715503,-0.196613,0.651175,-0.206261,-1.638004,0.092782,0.830638,-1.282121
248,-0.596852,-0.101649,0.122302,2.83326,2.126694,131.004214,-0.196673,0.651295,-0.207387,-1.638004,0.099109,0.831501,-1.282097
249,-0.597142,-0.101276,0.122697,2.681666,1.902018,131.324366,-0.196853,0.651594,-0.208598,-1.638016,0.106048,0.832999,-1.282109
250,-0.597266,-0.100728,0.123175,2.427658,1.646736,131.716152,-0.197213,0.651978,-0.20994,-1.637992,0.114449,0.836055,-1.282109
251,-0.597384,-0.100413,0.123614,2.203881,1.407525,132.10247,-0.19768,0.652373,-0.21139,-1.638016,0.122395,0.838608,-1.282109
252,-0.59743,-0.100511,0.123958,2.03216,1.217364,132.462857,-0.198135,0.652876,-0.2132,-1.638004,0.129238,0.840477,-1.282121
253,-0.597488,-0.100977,0.124182,1.943202,1.07389,132.774928,-0.198531,0.653404,-0.215165,-1.63804,0.134655,0.841112,-1.282121
254,-0.597533,-0.101641,0.124309,1.905128,0.974171,133.039548,-0.198699,0.654027,-0.217322,-1.638004,0.138957,0.8411,-1.282145
255,-0.597434,-0.102361,0.124359,1.878845,0.920859,133.25196,-0.198783,0.654614,-0.219383,-1.637992,0.142085,0.8411,-1.282169
256,-0.597095,-0.103259,0.124369,1.886638,0.950764,133.363673,-0.198842,0.65495,-0.221205,-1.637992,0.1429,0.8411,-1.282252
257,-0.596795,-0.104007,0.124426,1.905944,0.989655,133.424972,-0.198986,0.655022,-0.222439,-1.638004,0.1429,0.841088,-1.282312
258,-0.596555,-0.104601,0.124517,1.925677,1.021255,133.474469,-0.199022,0.655022,-0.223506,-1.638004,0.1429,0.841088,-1.282336
259,-0.596372,-0.104937,0.12451,1.931352,1.045423,133.498917,-0.19901,0.655094,-0.224153,-1.638052,0.142864,0.8411,-1.282396
260,-0.59622,-0.105073,0.124313,1.918403,1.068319,133.506293,-0.19901,0.655405,-0.224417,-1.638124,0.142768,0.8411,-1.28242
261,-0.596033,-0.105165,0.123871,1.886239,1.101388,133.507798,-0.199022,0.656112,-0.224597,-1.638184,0.142648,0.841088,-1.282468
262,-0.595816,-0.10522,0.123166,1.834583,1.147259,133.50461,-0.199022,0.657275,-0.224716,-1.638184,0.14248,0.841076,-1.282492
263,-0.59548,-0.10538,0.122188,1.763834,1.215946,133.505982,-0.199034,0.658917,-0.225028,-1.638172,0.142253,0.841076,-1.282552
264,-0.595088,-0.105565,0.12108,1.681935,1.290444,133.518327,-0.19901,0.660798,-0.225483,-1.638184,0.142169,0.841064,-1.282588
265,-0.59471,-0.105806,0.119984,1.601222,1.363636,133.538543,-0.199022,0.662716,-0.226011,-1.638136,0.142169,0.841064,-1.282624
266,-0.594381,-0.106029,0.11904,1.530867,1.427654,133.553379,-0.199046,0.664381,-0.226478,-1.638076,0.142169,0.841088,-1.28272
267,-0.594174,-0.106102,0.118371,1.48058,1.468272,133.553016,-0.199034,0.66552,-0.226682,-1.638076,0.142169,0.841064,-1.282852
268,-0.594062,-0.106124,0.118008,1.45219,1.490324,133.553055,-0.199058,0.666119,-0.226718,-1.638076,0.142109,0.841076,-1.282852
269,-0.593965,-0.106179,0.117885,1.451889,1.51823,133.529287,-0.199046,0.666251,-0.226694,-1.638076,0.141522,0.841076,-1.282852
270,-0.593942,-0.106186,0.117884,1.453991,1.523209,133.523503,-0.199022,0.666227,-0.226706,-1.6381,0.141402,0.841064,-1.282864
271,-0.593942,-0.106195,0.117898,1.455324,1.522946,133.525149,-0.199034,0.666203,-0.226706,-1.6381,0.14139,0.841064,-1.28284
272,-0.593944,-0.106189,0.117868,1.453936,1.523173,133.52429,-0.199034,0.666251,-0.226694,-1.6381,0.141402,0.84104,-1.282852
273,-0.593963,-0.106159,0.117856,1.454928,1.522346,133.521014,-0.198998,0.666275,-0.22667,-1.638088,0.141402,0.841004,-1.282852
274,-0.59395,-0.10617,0.117854,1.453363,1.522323,133.522706,-0.199034,0.666263,-0.226658,-1.638112,0.141402,0.841016,-1.282852
275,-0.593955,-0.10615,0.117855,1.453502,1.521314,133.52033,-0.199022,0.666251,-0.226634,-1.638124,0.141402,0.841004,-1.282864
276,-0.593955,-0.106144,0.11786,1.453351,1.521269,133.520046,-0.199022,0.666239,-0.226622,-1.638124,0.14139,0.841016,-1.282852
277,-0.593951,-0.106136,0.117839,1.451588,1.522382,133.518626,-0.19901,0.666275,-0.226622,-1.638124,0.14139,0.841016,-1.282864
278,-0.593977,-0.106078,0.117853,1.451771,1.518753,133.514165,-0.198986,0.666239,-0.226538,-1.638124,0.14139,0.841016,-1.282852
279,-0.59403,-0.105967,0.117848,1.449985,1.513055,133.505298,-0.198938,0.666239,-0.226382,-1.6381,0.141402,0.841016,-1.28284
280,-0.594109,-0.105829,0.117882,1.450685,1.502379,133.492792,-0.198914,0.666155,-0.226143,-1.638088,0.141414,0.841004,-1.282852
281,-0.594144,-0.105721,0.11788,1.449255,1.498761,133.483776,-0.19883,0.666143,-0.226035,-1.638088,0.141414,0.841004,-1.28284
282,-0.594175,-0.105604,0.11789,1.449499,1.496611,133.47201,-0.198675,0.666119,-0.225987,-1.638088,0.141414,0.841004,-1.282852
283,-0.594181,-0.105428,0.11787,1.44648,1.498449,133.454624,-0.198387,0.666131,-0.225987,-1.638124,0.141402,0.841016,-1.282864
284,-0.594183,-0.105401,0.117855,1.446126,1.499469,133.452083,-0.198339,0.666155,-0.225987,-1.638124,0.14139,0.841004,-1.282852
285,-0.594181,-0.105386,0.11785,1.445287,1.499345,133.451616,-0.198327,0.666155,-0.225975,-1.638136,0.14139,0.841004,-1.28284
286,-0.594212,-0.105386,0.117848,1.44814,1.497189,133.450989,-0.198327,0.666179,-0.225963,-1.6381,0.141414,0.840957,-1.282852
287,-0.594227,-0.105393,0.117826,1.452969,1.496867,133.449551,-0.198327,0.666203,-0.225951,-1.638112,0.14139,0.840837,-1.282852
288,-0.594175,-0.105421,0.117737,1.449539,1.508965,133.44289,-0.198327,0.666323,-0.225963,-1.638124,0.141198,0.840825,-1.282852
289,-0.594025,-0.105541,0.117581,1.451711,1.550353,133.410855,-0.198339,0.666479,-0.225963,-1.638124,0.140323,0.840825,-1.282852
290,-0.59383,-0.105636,0.117349,1.450399,1.603518,133.361847,-0.198339,0.666694,-0.225867,-1.63816,0.139161,0.840825,-1.282876
291,-0.593668,-0.105621,0.117108,1.442952,1.647375,133.312112,-0.198327,0.666898,-0.225627,-1.638232,0.13813,0.840837,-1.282876
292,-0.593408,-0.105778,0.116816,1.449398,1.726605,133.236091,-0.198315,0.66715,-0.225483,-1.638232,0.136308,0.840813,-1.282888
293,-0.59318,-0.105917,0.116568,1.453406,1.79504,133.170808,-0.198339,0.667353,-0.225328,-1.638232,0.134714,0.840825,-1.282888
294,-0.593133,-0.10583,0.116483,1.446184,1.804236,133.150094,-0.198315,0.667389,-0.225148,-1.638316,0.134439,0.840837,-1.282912
295,-0.59319,-0.105761,0.116502,1.449595,1.798258,133.143142,-0.198291,0.667353,-0.225028,-1.638292,0.134439,0.840789,-1.282912
296,-0.593244,-0.105686,0.116563,1.453777,1.79331,133.135442,-0.198207,0.66727,-0.224968,-1.638244,0.134439,0.840813,-1.282912
297,-0.593347,-0.105619,0.116708,1.465269,1.781228,133.128763,-0.198159,0.667066,-0.224872,-1.63816,0.134475,0.840825,-1.282924
298,-0.593608,-0.105425,0.117015,1.489127,1.748177,133.11044,-0.198147,0.666598,-0.224465,-1.637992,0.134547,0.840813,-1.282947
299,-0.593973,-0.105055,0.117385,1.512837,1.699284,133.07986,-0.198135,0.665999,-0.223734,-1.6378,0.134667,0.840825,-1.282959
300,-0.594403,-0.10465,0.117786,1.54321,1.650612,133.041276,-0.198004,0.665424,-0.223027,-1.637477,0.13475,0.840837,-1.282971
301,-0.594865,-0.10425,0.118092,1.576583,1.616961,132.994494,-0.197596,0.66516,-0.222571,-1.636926,0.134762,0.840837,-1.282971
302,-0.595455,-0.103787,0.118418,1.61561,1.57739,132.937337,-0.197141,0.664969,-0.221996,-1.636159,0.134774,0.840837,-1.282983
303,-0.596231,-0.10329,0.11881,1.663642,1.522466,132.874502,-0.196829,0.664777,-0.221133,-1.635128,0.13481,0.840825,-1.282995
304,-0.597098,-0.102868,0.119272,1.718915,1.459862,132.8188,-0.196661,0.664573,-0.220222,-1.633918,0.134906,0.840837,-1.283007
305,-0.598127,-0.102548,0.119756,1.788181,1.396323,132.762934,-0.196518,0.664573,-0.219371,-1.6323,0.135002,0.840825,-1.283043
306,-0.600151,-0.101873,0.120562,1.908759,1.273821,132.644981,-0.19647,0.664765,-0.217334,-1.629088,0.135014,0.840861,-1.283079
307,-0.600789,-0.101652,0.120776,1.944023,1.235126,132.607713,-0.196482,0.664885,-0.216651,-1.628081,0.135026,0.840849,-1.283091
308,-0.601686,-0.101262,0.120968,1.982458,1.183051,132.548417,-0.196482,0.66522,-0.215572,-1.626655,0.135026,0.840861,-1.283103
309,-0.602885,-0.100658,0.121073,2.021347,1.115578,132.461068,-0.19647,0.665903,-0.214003,-1.62475,0.135038,0.840849,-1.283151
310,-0.603887,-0.099861,0.120962,2.026987,1.053128,132.367863,-0.196482,0.666646,-0.212181,-1.6233,0.135026,0.840873,-1.283163
311,-0.604594,-0.09895,0.120708,2.00465,0.997007,132.27376,-0.196518,0.667234,-0.210287,-1.622533,0.135026,0.840861,-1.283247
312,-0.60511,-0.09798,0.120407,1.968072,0.946708,132.17989,-0.196506,0.667677,-0.208442,-1.622173,0.135026,0.840861,-1.283367
313,-0.605512,-0.097115,0.120192,1.934937,0.901993,132.069629,-0.196494,0.667881,-0.206812,-1.622041,0.135014,0.840861,-1.283966
314,-0.605883,-0.096543,0.119989,1.902571,0.8753,131.817121,-0.196518,0.668108,-0.205578,-1.621945,0.135026,0.840873,-1.287418
315,-0.606263,-0.096335,0.119926,1.889208,0.867009,131.435642,-0.196494,0.668228,-0.204918,-1.621778,0.135014,0.840861,-1.293506
316,-0.606651,-0.096289,0.119883,1.879743,0.866369,131.013316,-0.196494,0.668396,-0.204487,-1.621526,0.135026,0.840873,-1.300516
317,-0.606891,-0.0963,0.119845,1.870662,0.869989,130.679822,-0.196518,0.66848,-0.204223,-1.621442,0.135014,0.840873,-1.306137
318,-0.607055,-0.096274,0.119776,1.863042,0.870848,130.495512,-0.196518,0.668636,-0.204032,-1.621334,0.135038,0.840861,-1.309205
319,-0.607121,-0.096144,0.119666,1.85226,0.866545,130.486175,-0.196518,0.668839,-0.203792,-1.621238,0.135062,0.840885,-1.309181
320,-0.607226,-0.095962,0.119557,1.831474,0.837507,130.506348,-0.196518,0.669091,-0.203648,-1.621226,0.135793,0.840861,-1.309181
321,-0.60743,-0.095675,0.119468,1.8064,0.792167,130.529079,-0.196541,0.669367,-0.203337,-1.62113,0.136776,0.840873,-1.309181
322,-0.60768,-0.095333,0.119411,1.783367,0.761557,130.518711,-0.19653,0.66963,-0.202809,-1.620795,0.137219,0.841124,-1.309181
323,-0.607934,-0.094986,0.11924,1.766068,0.740007,130.493211,-0.196518,0.670026,-0.202174,-1.620471,0.137387,0.84116,-1.309181
324,-0.608204,-0.094563,0.118945,1.738881,0.721647,130.45605,-0.19653,0.670613,-0.201347,-1.6201,0.137447,0.841208,-1.309181
325,-0.608596,-0.093937,0.118536,1.698183,0.692204,130.405428,-0.19653,0.67144,-0.200173,-1.619572,0.137615,0.841304,-1.309181
326,-0.608961,-0.093268,0.118114,1.607001,0.653939,130.38809,-0.196553,0.672555,-0.199166,-1.618757,0.138466,0.842251,-1.309169
327,-0.609177,-0.092382,0.117743,1.432411,0.621404,130.376578,-0.196553,0.673801,-0.198099,-1.617631,0.13964,0.844803,-1.309169
328,-0.60937,-0.091669,0.117362,1.248469,0.643952,130.319206,-0.196553,0.675335,-0.197045,-1.615785,0.139664,0.848183,-1.309157
329,-0.609511,-0.091125,0.117085,1.046798,0.685171,130.270868,-0.196553,0.676965,-0.196326,-1.613544,0.139628,0.852294,-1.309169
330,-0.609715,-0.090473,0.116824,0.816608,0.728875,130.212507,-0.196553,0.678786,-0.195439,-1.610884,0.13958,0.857099,-1.309169
331,-0.609931,-0.090033,0.116581,0.578607,0.792373,130.163943,-0.196553,0.680896,-0.1949,-1.607732,0.139448,0.862384,-1.309157
332,-0.610266,-0.089686,0.1164,0.375041,0.850634,130.113462,-0.196541,0.682933,-0.19442,-1.60452,0.139245,0.867202,-1.309157
333,-0.61072,-0.089429,0.116165,0.197308,0.911028,130.054715,-0.196565,0.685114,-0.193905,-1.601153,0.138837,0.8716,-1.309157
334,-0.611131,-0.089175,0.115818,0.015216,0.963711,130.015973,-0.196553,0.687427,-0.193545,-1.597989,0.138813,0.875735,-1.309157
335,-0.61151,-0.08863,0.115511,-0.152051,0.989742,129.959605,-0.196553,0.689213,-0.192671,-1.595532,0.138789,0.879234,-1.309157
336,-0.611951,-0.088084,0.115104,-0.285094,1.006975,129.897025,-0.196565,0.690962,-0.191664,-1.593363,0.138669,0.881847,-1.309145
337,-0.612637,-0.08753,0.114628,-0.317124,1.001553,129.808832,-0.196518,0.692412,-0.190346,-1.591721,0.138166,0.882374,-1.309097
338,-0.613161,-0.08666,0.114042,-0.359253,0.971604,129.719752,-0.196541,0.693491,-0.188524,-1.59099,0.137842,0.88235,-1.308965
339,-0.613611,-0.085433,0.113272,-0.438128,0.921886,129.620947,-0.19653,0.694641,-0.186295,-1.590666,0.137902,0.882326,-1.308941
340,-0.613978,-0.083844,0.112278,-0.553364,0.862048,129.50292,-0.196541,0.6959,-0.183491,-1.59069,0.137998,0.882338,-1.308893
341,-0.614328,-0.082115,0.110843,-0.704859,0.804653,129.383075,-0.196589,0.697889,-0.180459,-1.590678,0.138274,0.882266,-1.308845
342,-0.61456,-0.080473,0.108993,-0.878121,0.771527,129.26917,-0.196589,0.700586,-0.177642,-1.590642,0.138513,0.882038,-1.308785
343,-0.614806,-0.079083,0.106999,-1.049913,0.731159,129.21936,-0.196649,0.703714,-0.175365,-1.590511,0.13946,0.881511,-1.308534
344,-0.615201,-0.077953,0.105268,-1.204805,0.678552,129.195219,-0.196793,0.706758,-0.173508,-1.589947,0.140838,0.881212,-1.308486
345,-0.615716,-0.07713,0.104078,-1.309171,0.634294,129.168333,-0.196901,0.709154,-0.172058,-1.588965,0.141821,0.8812,-1.308474
346,-0.616495,-0.076417,0.103114,-1.372264,0.593966,129.107238,-0.197141,0.711383,-0.170332,-1.587395,0.142109,0.881212,-1.308474
347,-0.617307,-0.075972,0.102468,-1.389577,0.571197,129.044997,-0.197165,0.713229,-0.16917,-1.585621,0.142061,0.881188,-1.308474
348,-0.617906,-0.075898,0.102055,-1.387858,0.568711,129.011758,-0.197165,0.714643,-0.168738,-1.584099,0.141965,0.881212,-1.308498
349,-0.6184,-0.075996,0.101822,-1.371878,0.569968,128.999617,-0.197165,0.715698,-0.168654,-1.582793,0.141917,0.8812,-1.308474
350,-0.618717,-0.076119,0.101843,-1.350655,0.565888,128.998011,-0.197201,0.716081,-0.168678,-1.582014,0.141917,0.881224,-1.308474
351,-0.619019,-0.076198,0.102015,-1.319781,0.554899,128.995824,-0.197201,0.716129,-0.168678,-1.581403,0.141917,0.881212,-1.30845
352,-0.619313,-0.076287,0.102272,-1.281457,0.545704,128.986522,-0.197177,0.716009,-0.16869,-1.580827,0.141797,0.881212,-1.308462
353,-0.619534,-0.076381,0.102504,-1.247749,0.539577,128.981412,-0.197165,0.715854,-0.168726,-1.580396,0.141665,0.8812,-1.308438
354,-0.619745,-0.076457,0.102663,-1.224609,0.531161,128.981487,-0.197189,0.71583,-0.168738,-1.579965,0.141665,0.881224,-1.308426
