image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
559,-0.662717,-0.207574,0.108615,8.697885,-7.940867,-131.620328,-0.349005,0.842539,-0.217562,-1.280611,-0.035126,0.953932,0.385305
560,-0.662707,-0.20757,0.108578,8.699192,-7.938443,-131.620529,-0.349005,0.842587,-0.217562,-1.280623,-0.035126,0.95392,0.385305
561,-0.662675,-0.207562,0.108485,8.703534,-7.931276,-131.621256,-0.349005,0.842707,-0.217562,-1.280647,-0.035138,0.95392,0.385305
562,-0.662585,-0.207536,0.108288,8.712103,-7.914796,-131.621697,-0.349005,0.842922,-0.217574,-1.280778,-0.035138,0.953896,0.385293
563,-0.662503,-0.207493,0.10799,8.723816,-7.891036,-131.622399,-0.348993,0.84333,-0.217574,-1.280826,-0.035126,0.953908,0.385305
564,-0.662431,-0.207445,0.107661,8.734655,-7.867501,-131.62386,-0.348993,0.843773,-0.217538,-1.280874,-0.035126,0.953872,0.385329
565,-0.662379,-0.207406,0.107353,8.744591,-7.846691,-131.628345,-0.348993,0.844205,-0.217502,-1.280886,-0.035126,0.953824,0.385305
566,-0.662399,-0.20737,0.107157,8.743249,-7.846175,-131.635001,-0.348981,0.844432,-0.21743,-1.280958,-0.035126,0.953512,0.385293
567,-0.662483,-0.207442,0.10707,8.734144,-7.872315,-131.638342,-0.349005,0.844504,-0.21743,-1.28103,-0.035138,0.952877,0.385305
568,-0.662539,-0.207463,0.107039,8.725724,-7.890172,-131.641005,-0.348993,0.844492,-0.21743,-1.281126,-0.035114,0.952446,0.385305
569,-0.662541,-0.207447,0.107041,8.725173,-7.889895,-131.641962,-0.348981,0.84448,-0.217418,-1.281138,-0.035114,0.952446,0.385305
570,-0.66256,-0.207421,0.107032,8.724659,-7.890645,-131.646378,-0.348957,0.844492,-0.217382,-1.281126,-0.035138,0.952422,0.385293
571,-0.662578,-0.207299,0.106994,8.720259,-7.883122,-131.652847,-0.348909,0.844492,-0.217238,-1.281198,-0.035126,0.952434,0.385293
572,-0.662612,-0.20727,0.107044,8.715742,-7.886157,-131.655171,-0.348897,0.84442,-0.21719,-1.281186,-0.035114,0.952434,0.385281
573,-0.662671,-0.207169,0.107131,8.708528,-7.890297,-131.661723,-0.348813,0.844277,-0.217094,-1.281198,-0.035114,0.952446,0.385293
574,-0.662721,-0.207127,0.107268,8.702909,-7.899625,-131.666179,-0.348741,0.844085,-0.217082,-1.281186,-0.035114,0.952458,0.385281
575,-0.662787,-0.207079,0.107505,8.69384,-7.915884,-131.670183,-0.348645,0.843737,-0.217082,-1.281198,-0.035114,0.95247,0.385281
576,-0.662871,-0.207004,0.107783,8.683219,-7.935059,-131.677389,-0.348501,0.84333,-0.217082,-1.28121,-0.035114,0.952482,0.385269
577,-0.662935,-0.206884,0.108053,8.673683,-7.95089,-131.687368,-0.34831,0.842898,-0.217082,-1.281294,-0.035114,0.952506,0.385245
578,-0.662963,-0.206813,0.108298,8.666956,-7.962989,-131.691638,-0.34819,0.842503,-0.217094,-1.281378,-0.035126,0.952578,0.385245
579,-0.663037,-0.206702,0.108542,8.659114,-7.973664,-131.7004,-0.348022,0.842167,-0.217082,-1.281354,-0.035114,0.952709,0.385221
580,-0.663082,-0.20648,0.109088,8.649078,-7.977245,-131.705549,-0.347746,0.8414,-0.217082,-1.281354,-0.035066,0.953369,0.385233
581,-0.663068,-0.206382,0.109301,8.648363,-7.971449,-131.70642,-0.347651,0.841101,-0.21707,-1.281354,-0.035066,0.953764,0.385245
582,-0.663051,-0.206281,0.109621,8.646894,-7.968997,-131.707642,-0.347531,0.840645,-0.217082,-1.281366,-0.035078,0.954243,0.385245
583,-0.663135,-0.20626,0.110069,8.632196,-7.996436,-131.708337,-0.347447,0.839998,-0.217106,-1.281378,-0.035078,0.954339,0.385245
584,-0.66319,-0.206333,0.110371,8.621531,-8.020643,-131.702537,-0.347471,0.839579,-0.217166,-1.281366,-0.035066,0.954315,0.385257
585,-0.663169,-0.206409,0.110408,8.622124,-8.023929,-131.697338,-0.347543,0.839531,-0.217214,-1.281366,-0.035066,0.954315,0.385245
586,-0.663161,-0.206411,0.110372,8.623018,-8.021278,-131.696681,-0.347567,0.839579,-0.21719,-1.281366,-0.035078,0.954315,0.385257
587,-0.663165,-0.206369,0.110309,8.624274,-8.015716,-131.700138,-0.347531,0.839675,-0.217166,-1.281354,-0.035066,0.954327,0.385245
588,-0.663146,-0.206346,0.110232,8.627619,-8.01049,-131.701563,-0.347507,0.83977,-0.217166,-1.281378,-0.035078,0.954315,0.385257
589,-0.663104,-0.206348,0.110177,8.630448,-8.004157,-131.700575,-0.347531,0.839818,-0.217166,-1.281437,-0.035078,0.954327,0.385245
590,-0.663083,-0.206349,0.110098,8.633309,-7.998816,-131.699635,-0.347543,0.839926,-0.217166,-1.281449,-0.035078,0.954315,0.385257
591,-0.663066,-0.20635,0.11007,8.635327,-7.995878,-131.699888,-0.347543,0.839962,-0.217178,-1.281461,-0.035078,0.954327,0.385245
592,-0.663052,-0.206336,0.110016,8.637539,-7.991616,-131.700773,-0.347531,0.840034,-0.217178,-1.281473,-0.035078,0.954327,0.385245
593,-0.663065,-0.20635,0.110033,8.636401,-7.994226,-131.699606,-0.347543,0.840022,-0.217178,-1.281449,-0.035078,0.954315,0.385257
594,-0.663064,-0.206362,0.110044,8.636756,-7.994884,-131.699969,-0.347555,0.84001,-0.217178,-1.281437,-0.03509,0.954327,0.385245
595,-0.663056,-0.206383,0.110041,8.636167,-7.994727,-131.697499,-0.347591,0.84001,-0.217178,-1.281449,-0.035078,0.954315,0.385245
596,-0.663081,-0.206392,0.110137,8.632402,-8.001906,-131.697758,-0.347591,0.839878,-0.217178,-1.281437,-0.035078,0.954315,0.385233
597,-0.663086,-0.206415,0.110207,8.630338,-8.006447,-131.695389,-0.347603,0.839782,-0.217202,-1.281437,-0.035066,0.954327,0.385233
598,-0.663159,-0.206398,0.110427,8.620993,-8.022793,-131.696147,-0.347555,0.839483,-0.21719,-1.281402,-0.035066,0.954339,0.385257
599,-0.663252,-0.206378,0.110787,8.605328,-8.047997,-131.697836,-0.347507,0.838956,-0.217166,-1.281414,-0.035054,0.954339,0.385245
600,-0.663368,-0.206392,0.111303,8.585275,-8.084292,-131.696149,-0.347471,0.838213,-0.217166,-1.281414,-0.035054,0.954363,0.385257
601,-0.663561,-0.206384,0.111947,8.556288,-8.132986,-131.698115,-0.347387,0.837314,-0.217154,-1.281366,-0.035006,0.954327,0.385233
602,-0.663781,-0.206346,0.112768,8.523986,-8.193404,-131.700865,-0.347219,0.836151,-0.217166,-1.28133,-0.035006,0.954339,0.385269
603,-0.66402,-0.206309,0.11363,8.488538,-8.256954,-131.706639,-0.347063,0.834929,-0.217154,-1.281294,-0.034994,0.954327,0.385245
604,-0.664221,-0.20633,0.114554,8.453062,-8.323714,-131.705994,-0.346979,0.833587,-0.217166,-1.281318,-0.035006,0.954327,0.385245
605,-0.664433,-0.206388,0.115533,8.414675,-8.39375,-131.701637,-0.346956,0.832184,-0.217166,-1.281306,-0.035006,0.954351,0.385245
606,-0.664714,-0.206577,0.117197,8.354785,-8.508551,-131.685451,-0.347015,0.829788,-0.217238,-1.28133,-0.035018,0.954471,0.385245
607,-0.664847,-0.206602,0.118107,8.324609,-8.557879,-131.678059,-0.347003,0.828493,-0.217238,-1.281318,-0.035006,0.954783,0.385245
608,-0.664882,-0.20661,0.1188,8.307497,-8.582949,-131.670005,-0.347015,0.827499,-0.217238,-1.28133,-0.035018,0.95525,0.385245
609,-0.664947,-0.206577,0.119965,8.279323,-8.619962,-131.658839,-0.346991,0.825845,-0.217226,-1.281318,-0.035018,0.956137,0.385233
610,-0.664596,-0.206068,0.122837,8.259968,-8.573915,-131.621053,-0.346776,0.821794,-0.217142,-1.281318,-0.035006,0.960859,0.385221
611,-0.664356,-0.205821,0.123857,8.264683,-8.526068,-131.601874,-0.346692,0.820392,-0.21713,-1.281282,-0.03497,0.963136,0.385221
612,-0.663924,-0.2054,0.125408,8.277414,-8.44409,-131.573791,-0.346524,0.818211,-0.217118,-1.281318,-0.034958,0.966743,0.385233
613,-0.663141,-0.204685,0.127726,8.312746,-8.284194,-131.530382,-0.346248,0.814999,-0.217106,-1.281306,-0.034958,0.972867,0.385221
614,-0.66133,-0.203048,0.132661,8.397031,-7.906793,-131.431386,-0.345685,0.808168,-0.217011,-1.281294,-0.034922,0.986553,0.385221
615,-0.660771,-0.202512,0.134159,8.421994,-7.788767,-131.403725,-0.345517,0.806071,-0.216915,-1.281318,-0.034934,0.990747,0.385221
616,-0.660045,-0.201791,0.136261,8.451766,-7.636597,-131.367003,-0.345278,0.803147,-0.216795,-1.281318,-0.034934,0.996392,0.385209
617,-0.659187,-0.200824,0.139459,8.46945,-7.470662,-131.319285,-0.344942,0.798641,-0.216567,-1.281354,-0.034946,1.003738,0.385221
618,-0.658667,-0.200218,0.142493,8.455154,-7.399667,-131.276888,-0.344774,0.794362,-0.216411,-1.28133,-0.034958,1.009143,0.385221
619,-0.658128,-0.19972,0.147419,8.397561,-7.410369,-131.210918,-0.344679,0.787304,-0.216375,-1.281402,-0.035102,1.015627,0.385233
620,-0.658025,-0.199656,0.148826,8.373463,-7.434216,-131.192682,-0.344702,0.785254,-0.216375,-1.281461,-0.03515,1.017077,0.385221
621,-0.658161,-0.19967,0.151471,8.295833,-7.56021,-131.17387,-0.34469,0.781371,-0.216375,-1.281557,-0.035234,1.018299,0.385185
622,-0.658418,-0.199806,0.153468,8.224526,-7.706719,-131.16614,-0.344679,0.778387,-0.216387,-1.281653,-0.035438,1.018323,0.385233
623,-0.658739,-0.199898,0.1558,8.130042,-7.872239,-131.154736,-0.344655,0.7749,-0.216375,-1.281821,-0.03545,1.018323,0.385221
624,-0.659,-0.199944,0.157886,8.04585,-8.017923,-131.144554,-0.344595,0.771748,-0.216375,-1.282037,-0.03545,1.018335,0.385221
625,-0.659175,-0.199911,0.159795,7.967378,-8.145844,-131.136728,-0.344511,0.768728,-0.216327,-1.282468,-0.03545,1.018323,0.385221
626,-0.65939,-0.199769,0.161749,7.888354,-8.27768,-131.137566,-0.344223,0.765672,-0.216327,-1.282864,-0.035438,1.018323,0.385233
627,-0.659614,-0.199644,0.163398,7.820969,-8.391486,-131.142744,-0.343971,0.763143,-0.216291,-1.283091,-0.03545,1.018323,0.385221
628,-0.659891,-0.199504,0.164919,7.758005,-8.50008,-131.151114,-0.34366,0.760914,-0.21628,-1.283127,-0.035438,1.018335,0.385221
629,-0.660157,-0.199352,0.166238,7.701332,-8.59555,-131.161007,-0.343372,0.758985,-0.21622,-1.283139,-0.035438,1.018323,0.385233
630,-0.660386,-0.199092,0.16757,7.648846,-8.686855,-131.17937,-0.342905,0.756983,-0.21622,-1.283259,-0.03545,1.018371,0.385221
631,-0.660499,-0.198767,0.168838,7.598377,-8.766672,-131.195716,-0.342425,0.754886,-0.216208,-1.283714,-0.03545,1.018383,0.385221
632,-0.660636,-0.198459,0.17007,7.548786,-8.845293,-131.212509,-0.341958,0.752897,-0.216196,-1.284074,-0.035438,1.018407,0.385209
633,-0.660814,-0.198153,0.171359,7.497199,-8.926679,-131.229628,-0.341503,0.750895,-0.216148,-1.284302,-0.035438,1.018515,0.385209
634,-0.660937,-0.197827,0.172505,7.454155,-8.981124,-131.24319,-0.341143,0.749134,-0.216004,-1.284458,-0.035438,1.018946,0.385221
635,-0.660747,-0.196896,0.174264,7.420445,-8.912072,-131.254286,-0.340868,0.746533,-0.215141,-1.284458,-0.035414,1.02241,0.385221
636,-0.66061,-0.196544,0.174821,7.415575,-8.866156,-131.25307,-0.34082,0.745718,-0.214805,-1.284446,-0.03539,1.023944,0.385245
637,-0.660422,-0.195995,0.175739,7.402417,-8.800034,-131.254833,-0.340796,0.744352,-0.214194,-1.284446,-0.035366,1.026269,0.385233
638,-0.660173,-0.19526,0.176754,7.389406,-8.700955,-131.258052,-0.340784,0.742842,-0.213355,-1.284434,-0.035306,1.029277,0.385221
639,-0.659934,-0.194405,0.177813,7.371953,-8.59448,-131.26861,-0.340772,0.741212,-0.212301,-1.284469,-0.035294,1.032428,0.385221
640,-0.659687,-0.193416,0.178793,7.355649,-8.460139,-131.277216,-0.340688,0.739774,-0.21121,-1.284422,-0.035102,1.035952,0.385233
641,-0.659445,-0.192399,0.179732,7.340628,-8.328721,-131.29672,-0.34064,0.738312,-0.209952,-1.284446,-0.035078,1.039355,0.385233
642,-0.65914,-0.191656,0.180496,7.337337,-8.204582,-131.292401,-0.34058,0.737233,-0.209269,-1.28441,-0.034826,1.042459,0.385233
643,-0.658969,-0.191116,0.181091,7.331114,-8.133836,-131.298142,-0.340472,0.736347,-0.208765,-1.284434,-0.03473,1.044413,0.385221
644,-0.658872,-0.190841,0.181525,7.325688,-8.100402,-131.300199,-0.34046,0.735699,-0.208454,-1.284434,-0.03473,1.045551,0.385221
645,-0.658984,-0.190602,0.181954,7.300036,-8.107343,-131.311748,-0.340436,0.735064,-0.208046,-1.284386,-0.034718,1.045923,0.385221
646,-0.659194,-0.190292,0.182299,7.264167,-8.125241,-131.331592,-0.340352,0.734501,-0.207531,-1.284398,-0.034671,1.045911,0.385233
647,-0.659449,-0.189903,0.182647,7.22615,-8.142585,-131.359866,-0.340172,0.733962,-0.20698,-1.284362,-0.034599,1.045911,0.385209
648,-0.659709,-0.189483,0.18297,7.190736,-8.158483,-131.389268,-0.339933,0.73347,-0.20644,-1.284302,-0.034551,1.045935,0.385233
649,-0.659989,-0.18904,0.183303,7.153654,-8.17737,-131.423685,-0.339693,0.732943,-0.205829,-1.284254,-0.034551,1.045911,0.385245
650,-0.660244,-0.188734,0.183549,7.120771,-8.189869,-131.446267,-0.339585,0.732631,-0.205338,-1.284098,-0.034455,1.045923,0.385221
651,-0.660505,-0.188667,0.183803,7.093272,-8.212887,-131.448899,-0.339561,0.7325,-0.20517,-1.283691,-0.034263,1.045911,0.385233
652,-0.660697,-0.188633,0.184029,7.060937,-8.225506,-131.432894,-0.339561,0.732392,-0.205194,-1.283427,-0.033772,1.045911,0.385245
653,-0.660819,-0.18866,0.184233,7.042567,-8.240382,-131.425459,-0.339597,0.732248,-0.205206,-1.283211,-0.033556,1.045923,0.385221
654,-0.660855,-0.188684,0.184444,7.034412,-8.257811,-131.423785,-0.339597,0.73196,-0.205218,-1.283175,-0.033568,1.045911,0.385233
655,-0.660878,-0.188684,0.184709,7.023289,-8.275479,-131.422163,-0.339585,0.731565,-0.20523,-1.283199,-0.033544,1.045923,0.385221
656,-0.660935,-0.188722,0.185107,7.008114,-8.306333,-131.418938,-0.339585,0.731014,-0.205254,-1.283151,-0.033556,1.045923,0.385233
657,-0.660965,-0.18878,0.185569,6.990452,-8.34,-131.411926,-0.339621,0.730331,-0.20529,-1.283175,-0.033556,1.045923,0.385245
658,-0.661027,-0.188817,0.186171,6.967606,-8.384633,-131.408039,-0.339609,0.729456,-0.205326,-1.283175,-0.033568,1.045923,0.385245
659,-0.661066,-0.188885,0.186799,6.945335,-8.430423,-131.401007,-0.339621,0.728533,-0.205398,-1.283199,-0.03358,1.045935,0.385245
