image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
562,-0.661174,-0.100442,0.0993,4.126973,6.551084,-147.388119,-0.284182,0.877029,-0.156167,-1.280071,0.076831,1.117385,0.134954
563,-0.661255,-0.100461,0.099411,4.119899,6.539551,-147.386992,-0.284194,0.876934,-0.156179,-1.279951,0.076927,1.117385,0.13493
564,-0.661388,-0.100497,0.099664,4.113199,6.512385,-147.389156,-0.284194,0.876634,-0.156167,-1.279772,0.076915,1.117373,0.134942
565,-0.66143,-0.100533,0.09988,4.110157,6.494766,-147.388517,-0.284194,0.87631,-0.156203,-1.279772,0.076903,1.117385,0.134942
566,-0.661459,-0.100613,0.10007,4.109942,6.476743,-147.383037,-0.284194,0.876035,-0.156334,-1.279772,0.076927,1.117361,0.134942
567,-0.661447,-0.100707,0.100202,4.115429,6.465164,-147.375402,-0.284182,0.875843,-0.156514,-1.279784,0.076915,1.117373,0.134966
568,-0.661445,-0.100749,0.100245,4.11726,6.460399,-147.373957,-0.284182,0.875783,-0.156586,-1.279784,0.076915,1.117361,0.134942
569,-0.661469,-0.100754,0.100326,4.115609,6.454388,-147.37287,-0.284194,0.875687,-0.156574,-1.27976,0.076915,1.117361,0.134942
570,-0.661513,-0.100755,0.100478,4.11081,6.44014,-147.376609,-0.28417,0.875436,-0.156574,-1.279772,0.076915,1.117349,0.13493
571,-0.661571,-0.100793,0.100762,4.10513,6.417422,-147.374877,-0.284182,0.875004,-0.156598,-1.279784,0.076915,1.117361,0.134942
572,-0.661678,-0.100831,0.101197,4.095112,6.381702,-147.375598,-0.284182,0.874357,-0.15661,-1.279772,0.076915,1.117373,0.134942
573,-0.661802,-0.100867,0.101689,4.082962,6.340171,-147.376982,-0.284182,0.873614,-0.15661,-1.279772,0.076915,1.117361,0.134942
574,-0.661954,-0.100889,0.102253,4.068264,6.293633,-147.379613,-0.28417,0.872775,-0.156586,-1.279748,0.076915,1.117373,0.134954
575,-0.662101,-0.100941,0.102885,4.054339,6.240553,-147.381263,-0.284158,0.871816,-0.15661,-1.27976,0.076903,1.117361,0.134954
576,-0.662275,-0.100983,0.103622,4.036159,6.181401,-147.382834,-0.284158,0.870702,-0.156598,-1.279772,0.076903,1.117385,0.134966
577,-0.662479,-0.101044,0.104469,4.016868,6.110127,-147.388095,-0.284146,0.869419,-0.156598,-1.279772,0.076867,1.117373,0.134942
578,-0.662731,-0.101123,0.105525,3.992277,6.022316,-147.39075,-0.284146,0.867826,-0.156598,-1.279772,0.076843,1.117373,0.134954
579,-0.663018,-0.101215,0.1067,3.965181,5.924468,-147.394624,-0.284134,0.866076,-0.156622,-1.279736,0.076831,1.117385,0.134942
580,-0.663508,-0.101464,0.109038,3.92854,5.724823,-147.40942,-0.284122,0.862493,-0.156658,-1.279748,0.076423,1.117373,0.134954
581,-0.663664,-0.101581,0.109874,3.91604,5.655073,-147.410265,-0.284146,0.86121,-0.156706,-1.279772,0.076303,1.117385,0.134966
582,-0.664077,-0.101746,0.111737,3.879887,5.497855,-147.422044,-0.284134,0.858394,-0.156718,-1.279748,0.076112,1.117385,0.13493
583,-0.664433,-0.102042,0.113789,3.862125,5.320122,-147.435931,-0.284134,0.855206,-0.156814,-1.279784,0.075512,1.117385,0.134966
584,-0.664715,-0.102516,0.115975,3.878281,5.118343,-147.473199,-0.284134,0.851719,-0.156934,-1.279772,0.074122,1.117373,0.134942
585,-0.665205,-0.103389,0.120056,3.911642,4.743165,-147.541528,-0.28411,0.845199,-0.157173,-1.279772,0.071498,1.117373,0.13493
586,-0.665419,-0.103588,0.121375,3.899797,4.628771,-147.546732,-0.284122,0.843162,-0.157257,-1.279796,0.07115,1.117361,0.134966
587,-0.665839,-0.103776,0.123478,3.859817,4.453088,-147.553282,-0.28411,0.839998,-0.157317,-1.279784,0.070982,1.117373,0.134966
588,-0.666747,-0.10424,0.128478,3.780364,4.031994,-147.581205,-0.284074,0.832376,-0.157389,-1.279832,0.070191,1.117385,0.134966
589,-0.667008,-0.104351,0.129935,3.760142,3.907837,-147.596555,-0.284026,0.830147,-0.157377,-1.279832,0.069868,1.117385,0.134942
590,-0.667284,-0.104581,0.131859,3.754681,3.736959,-147.624519,-0.283954,0.827127,-0.157377,-1.279844,0.069005,1.117373,0.134966
591,-0.667404,-0.105196,0.1345,3.832734,3.478414,-147.713732,-0.283799,0.822693,-0.157365,-1.279856,0.065997,1.117385,0.13499
592,-0.667354,-0.105987,0.136992,3.965897,3.214269,-147.835538,-0.283595,0.818319,-0.157353,-1.279844,0.061898,1.117361,0.134978
593,-0.66705,-0.107118,0.139719,4.190143,2.906089,-148.009913,-0.283307,0.813261,-0.157353,-1.279868,0.055798,1.117373,0.135014
594,-0.666786,-0.107979,0.141769,4.375035,2.669467,-148.149209,-0.28302,0.809414,-0.157341,-1.27988,0.050885,1.117373,0.135122
595,-0.666485,-0.108917,0.144148,4.583042,2.399716,-148.31108,-0.282636,0.804968,-0.157341,-1.279927,0.04536,1.117385,0.135194
596,-0.666282,-0.109697,0.146525,4.759629,2.138669,-148.463013,-0.282217,0.80063,-0.157317,-1.279975,0.040495,1.117373,0.135194
597,-0.666211,-0.110641,0.151156,4.967922,1.67526,-148.674588,-0.28139,0.792589,-0.157329,-1.280203,0.033975,1.117373,0.135278
598,-0.666233,-0.110775,0.152389,4.998556,1.56051,-148.720244,-0.281174,0.790479,-0.157305,-1.280347,0.032741,1.117361,0.135266
599,-0.666287,-0.110922,0.154167,5.022679,1.404585,-148.76576,-0.280922,0.787495,-0.157305,-1.280599,0.031422,1.117385,0.135302
600,-0.666375,-0.111158,0.156692,5.063982,1.176166,-148.839505,-0.280575,0.783253,-0.157245,-1.280886,0.029349,1.117373,0.135326
601,-0.666616,-0.111297,0.159401,5.063069,0.940589,-148.8812,-0.280275,0.778915,-0.157233,-1.28109,0.028115,1.117361,0.135458
602,-0.667044,-0.111231,0.162324,5.001772,0.703377,-148.893228,-0.280012,0.774456,-0.157197,-1.281258,0.028019,1.117373,0.135577
603,-0.66745,-0.111233,0.164831,4.944921,0.498052,-148.900667,-0.27988,0.770825,-0.157185,-1.28127,0.028019,1.117385,0.135589
604,-0.667847,-0.111219,0.167174,4.88865,0.304924,-148.911812,-0.279784,0.76723,-0.157053,-1.281258,0.028019,1.117373,0.135601
605,-0.668253,-0.111214,0.16965,4.829396,0.100395,-148.920715,-0.2797,0.763539,-0.156946,-1.281258,0.028019,1.117349,0.135613
606,-0.668603,-0.111253,0.17214,4.775055,-0.101959,-148.92469,-0.279604,0.759824,-0.156958,-1.281294,0.028019,1.117373,0.135625
607,-0.668944,-0.111324,0.174457,4.723826,-0.293232,-148.923299,-0.279568,0.756396,-0.156958,-1.28127,0.028019,1.117373,0.135685
608,-0.669257,-0.111415,0.176732,4.674114,-0.480443,-148.921213,-0.279568,0.753017,-0.156958,-1.28127,0.028007,1.117373,0.135721
609,-0.669561,-0.111515,0.179016,4.623463,-0.668154,-148.919199,-0.27958,0.749625,-0.15697,-1.281282,0.028019,1.117361,0.135721
610,-0.669844,-0.111581,0.181202,4.574854,-0.846313,-148.920302,-0.279568,0.746377,-0.156958,-1.281294,0.028019,1.117373,0.135709
611,-0.670122,-0.111678,0.183333,4.527703,-1.022159,-148.91692,-0.279592,0.743226,-0.156958,-1.281282,0.028019,1.117361,0.135733
612,-0.670372,-0.111742,0.185378,4.482118,-1.189102,-148.916402,-0.279592,0.740182,-0.156946,-1.281306,0.028019,1.117361,0.135733
613,-0.670629,-0.111806,0.187403,4.437916,-1.355672,-148.91643,-0.279568,0.737197,-0.156958,-1.281282,0.028019,1.117361,0.135733
614,-0.670862,-0.111867,0.189299,4.395322,-1.512779,-148.915281,-0.279568,0.734381,-0.156946,-1.281294,0.028019,1.117325,0.135745
615,-0.671061,-0.111946,0.191041,4.357315,-1.655609,-148.910293,-0.279592,0.731805,-0.156958,-1.281294,0.028019,1.117325,0.135781
616,-0.67127,-0.111977,0.192724,4.319398,-1.79601,-148.913308,-0.279556,0.729312,-0.156946,-1.281294,0.028019,1.117277,0.135757
617,-0.671482,-0.112048,0.194383,4.282077,-1.937471,-148.910558,-0.279568,0.726867,-0.156946,-1.28127,0.028019,1.117193,0.135781
618,-0.671652,-0.112091,0.19589,4.248316,-2.061354,-148.909948,-0.279568,0.724638,-0.156934,-1.28127,0.028019,1.117181,0.135781
619,-0.671805,-0.112134,0.197353,4.216047,-2.180736,-148.907998,-0.279568,0.722469,-0.156934,-1.281282,0.028019,1.117181,0.135793
620,-0.671958,-0.112172,0.198755,4.184656,-2.295898,-148.90871,-0.279568,0.720396,-0.156922,-1.281282,0.028019,1.117169,0.135769
621,-0.672076,-0.112204,0.20004,4.15636,-2.399425,-148.905233,-0.279568,0.718478,-0.156922,-1.281318,0.028019,1.117181,0.135805
622,-0.672202,-0.112246,0.201182,4.131128,-2.493229,-148.899522,-0.27958,0.716812,-0.156922,-1.281282,0.028019,1.117193,0.135877
623,-0.672321,-0.112255,0.202272,4.105343,-2.583216,-148.898491,-0.279568,0.715194,-0.156898,-1.281294,0.028031,1.117169,0.135901
624,-0.67242,-0.112227,0.203164,4.082291,-2.653839,-148.901412,-0.279568,0.713864,-0.156802,-1.281306,0.028031,1.117193,0.135901
625,-0.67253,-0.112187,0.20391,4.060623,-2.715589,-148.906172,-0.279568,0.712762,-0.156682,-1.281294,0.028043,1.117169,0.135889
626,-0.672608,-0.112195,0.204512,4.045209,-2.764954,-148.906703,-0.279568,0.711899,-0.15667,-1.281258,0.028079,1.117169,0.135865
627,-0.672656,-0.112203,0.204881,4.035859,-2.795402,-148.905154,-0.279568,0.711371,-0.15667,-1.281234,0.028103,1.117169,0.135877
628,-0.672653,-0.112196,0.204991,4.030527,-2.801653,-148.902495,-0.27958,0.711192,-0.15667,-1.281282,0.028163,1.117181,0.135877
629,-0.672657,-0.112176,0.204992,4.028052,-2.800825,-148.90052,-0.279568,0.711192,-0.15667,-1.281294,0.028211,1.117181,0.135901
630,-0.672668,-0.112184,0.204978,4.027331,-2.801202,-148.901694,-0.279592,0.711216,-0.156646,-1.281282,0.028211,1.117157,0.135877
631,-0.672681,-0.112138,0.204961,4.024884,-2.799891,-148.904681,-0.27958,0.711228,-0.156574,-1.281294,0.028211,1.117145,0.135889
632,-0.672702,-0.112091,0.204934,4.022013,-2.798497,-148.908177,-0.279568,0.711264,-0.156502,-1.281294,0.028223,1.117121,0.135889
633,-0.672709,-0.112068,0.204933,4.018362,-2.796592,-148.906963,-0.27958,0.711264,-0.156466,-1.281306,0.028271,1.117133,0.135901
634,-0.672713,-0.11207,0.204914,4.017808,-2.795004,-148.907932,-0.279592,0.7113,-0.156454,-1.281294,0.028283,1.117133,0.135877
635,-0.672712,-0.112092,0.204882,4.019084,-2.794669,-148.905739,-0.279604,0.711347,-0.156478,-1.281294,0.028283,1.117097,0.135889
636,-0.672713,-0.11207,0.204831,4.017509,-2.789594,-148.905805,-0.279604,0.711419,-0.156454,-1.281306,0.028319,1.117097,0.135889
637,-0.672742,-0.112072,0.204761,4.017396,-2.791706,-148.906854,-0.279592,0.711527,-0.156454,-1.281294,0.028331,1.116965,0.135889
638,-0.672746,-0.11208,0.204644,4.01899,-2.785089,-148.906247,-0.279604,0.711707,-0.156454,-1.281282,0.028343,1.116917,0.135889
639,-0.672795,-0.112046,0.204538,4.005978,-2.779144,-148.897381,-0.279628,0.711899,-0.156454,-1.281294,0.02863,1.116797,0.135901
640,-0.672831,-0.111975,0.204403,3.99807,-2.767802,-148.896641,-0.279616,0.712126,-0.156394,-1.281282,0.028798,1.116761,0.135901
